370,5197.08
371,5323.169091
372,5449.681818
373,5559.270909
374,5681.621818
375,5817.732727
376,5926.78
377,6021.081818
378,6128.781818
379,6215.492727
380,6297.454545
381,6387.052727
382,6478.185455
383,6544.092727
384,6598.907273
385,6638.738182
386,6645.441818
387,6631.787273
388,6628.758182
389,6637.594545
390,6641.732727
391,6649.994545
392,6662.829091
393,6679.294545
394,6710.649091
395,6726.885455
396,6758.221818
397,6800.987273
398,6842.56
399,6899.274545
400,6954.241818
401,7035.005455
402,7137.667273
403,7251.674545
404,7369.643636
405,7492.821818
406,7629.247273
407,7777.436364
408,7934.465455
409,8091.452727
410,8220.94
411,8361.205455
412,8496.769091
413,8610.150909
414,8716.134545
415,8789.887273
416,8870.910909
417,8930.08
418,8955.732727
419,8986.872727
420,9018.809091
421,9045.323636
422,9074.321818
423,9112.058182
424,9161.645455
425,9220.523636
426,9289.714545
427,9361.127273
428,9432.683636
429,9518.003636
430,9597.854545
431,9652.869091
432,9683.38
433,9692.649091
434,9674.670909
435,9603.232727
436,9490.152727
437,9325.016364
438,9106.030909
439,8840.714545
440,8520.803636
441,8151.901818
442,7738.570909
443,7279.438182
444,6801.767273
445,6288.529091
446,5772.725455
447,5253.005455
448,4738.534545
449,4238.46
450,3746.66
451,3285.221818
452,2865.249091
453,2480.407273
454,2133.525455
455,1826.432727
456,1551.585455
457,1316.843636
458,1111.245455
459,941.1309091
460,798.1581818
461,677.2981818
462,574.3272727
463,491.02
464,422.8545455
465,364.9581818
466,318.5
467,281.1018182
468,250.4854545
469,225.8472727
470,205.4254545
471,188.9763636
472,176.4090909
473,166.8909091
474,159.5509091
475,152.9927273
476,147.4727273
477,143.9090909
478,141.9981818
479,140.9709091
480,140.7745455
481,140.6381818
482,141.6218182
483,143.4036364
484,145.3036364
485,147.4290909
486,149.9636364
487,152.9818182
488,155.9509091
489,158.5945455
490,161.5745455
491,163.9945455
492,166.7309091
493,170.1454545
494,173.7509091
495,176.3981818
496,178.98
497,181.2490909
498,183.7309091
499,186.6581818
500,189.02
501,191.6436364
502,193.4109091
503,194.9854545
504,197.3363636
505,200.1163636
506,201.9563636
507,204.0636364
508,205.8145455
509,207.2818182
510,211.1163636
511,213.7890909
512,217.0509091
513,220.5290909
514,223.9727273
515,228.6836364
516,233.7381818
517,239.22
518,245.0472727
519,251.0254545
520,257.8327273
521,265.2672727
522,272.1618182
523,279.3472727
524,287.2563636
525,294.9854545
526,302.8872727
527,310.5854545
528,317.8181818
529,324.6981818
530,332.0454545
531,339.1545455
532,345.6218182
533,351.96
534,358.4690909
535,364.6436364
536,370.4818182
537,375.66
538,380.7890909
539,386.0545455
540,390.2345455
541,395.74
542,400.1654545
543,404.4090909
544,409.3836364
545,414.2145455
546,419.5127273
547,424.5836364
548,430.1363636
549,436.6745455
550,443.6690909
551,451.5581818
552,460.6945455
553,471.0036364
554,482.2818182
555,494.7290909
556,509.2527273
557,524.7763636
558,541.4418182
559,559.5709091
560,579.7636364
561,600.98
562,623.2945455
563,646.3945455
564,670.1127273
565,695.0418182
566,720.1690909
567,745.1436364
568,770.1436364
569,795.3418182
570,819.9418182
571,844.5563636
572,868.9836364
573,893.7254545
574,917.2763636
575,940.3072727
576,963.5636364
577,986.2709091
578,1008.94
579,1031.561818
580,1054.321818
581,1074.445455
582,1094.36
583,1113.627273
584,1132.136364
585,1148.989091
586,1165.901818
587,1181.436364
588,1196.863636
589,1212.485455
590,1229.038182
591,1245.883636
592,1265.296364
593,1286.785455
594,1311.650909
595,1341.041818
596,1372.321818
597,1409.129091
598,1451.407273
599,1496.170909
600,1545.221818
601,1597.814545
602,1654.456364
603,1712.589091
604,1773.914545
605,1836.510909
606,1898.098182
607,1959.665455
608,2020.076364
609,2077.418182
610,2133.550909
611,2185.012727
612,2230.596364
613,2271.438182
614,2307.469091
615,2336.661818
616,2359.645455
617,2375.132727
618,2378.601818
619,2377.130909
620,2372.849091
621,2363.42
622,2350.56
623,2335.863636
624,2319.049091
625,2300.603636
626,2281.310909
627,2263.623636
628,2247.729091
629,2233.112727
630,2221.658182
631,2213.156364
632,2207.489091
633,2204.783636
634,2205.543636
635,2210.305455
636,2219.783636
637,2234.985455
638,2253.727273
639,2276.518182
640,2307.190909
641,2348.383636
642,2402.025455
643,2466.770909
644,2549.241818
645,2650.325455
646,2776.976364
647,2929.341818
648,3113.565455
649,3330.796364
650,3590.458182
651,3886.092727
652,4234.505455
653,4619.545455
654,5068.914545
655,5553.594545
656,6063.74
657,6610.701818
658,7164.627273
659,7730.276364
660,8276.725455
661,8784.243636
662,9234.554545
663,9604.925455
664,9881.063636
665,10043.78
666,10087.37455
667,10005.47818
668,9820.285455
669,9514.505455
670,9121.529091
671,8657.510909
672,8099.170909
673,7491.694545
674,6878.829091
675,6269.261818
676,5653.796364
677,5043.356364
678,4421.689091
679,3853.769091
680,3343.898182
681,2872.078182
682,2451.1
683,2082.005455
684,1761.114545
685,1484.434545
686,1247.801818
687,1047.294545
688,881.7218182
689,740.0709091
690,619.4545455
691,520.8581818
692,440.5454545
693,372.7127273
694,316.4109091
695,269.78
696,230.0945455
697,197.7854545
698,171.5163636
699,149.1890909
700,130.2581818
701,113.9781818
702,100.5745455
703,89.09454545
704,79.17636364
705,70.51818182
706,63.63636364
707,57.70181818
708,51.96
709,46.59636364
710,42.60181818
711,39.51818182
712,35.65636364
713,32.73090909
714,30.43454545
715,28.01818182
716,26.14909091
717,24.03454545
718,22.32363636
719,20.9
720,19.57818182
721,18.40909091
722,17.44909091
723,16.38909091
724,15.10181818
725,13.90545455
726,13.19272727
727,12.63090909
728,11.68727273
729,11.05818182
730,10.40363636
731,9.569090909
732,9.041818182
733,8.647272727
734,8.150909091
735,7.367272727
736,6.849090909
737,7.061818182
738,6.312727273
739,5.849090909
740,5.696363636
741,5.558181818
742,5.287272727
743,4.872727273
744,4.4
745,4.112727273
746,4.143636364
747,4.18
748,3.918181818
749,3.710909091
750,3.78
751,3.310909091
752,3.161818182
753,3.581818182
754,3.390909091
755,3.287272727
756,3.236363636
757,3.114545455
758,3.147272727
759,3.394545455
760,3.092727273
761,3.281818182
762,2.874545455
763,2.543636364
764,2.663636364
765,2.716363636
766,2.863636364
767,2.830909091
768,2.758181818
769,2.603636364
770,2.450909091
771,2.825454545
772,2.496363636
773,1.943636364
774,1.949090909
775,2.187272727
776,1.869090909
777,1.756363636
778,2.016363636
779,1.592727273
780,1.449090909
781,1.825454545
782,1.365454545
783,1.712727273
784,1.769090909
785,1.696363636
786,1.807272727
787,2.076363636
788,1.581818182
789,1.469090909
790,1.961818182
791,2.18
792,1.883636364
793,1.52
794,1.709090909
795,2.067272727
796,2.234545455
797,2.218181818
798,2.34
799,2.858181818
800,1.732727273

